0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 4.673054737349324 0.5497582721165313
1.05 0.6921362403798452 0.6492120298863566
1.1500000000000001 3.620509188284757 1.2731792507016966
1.25 0.08906581118164822 1.2913129114548088
1.35 0.07593449599082452 1.3093442535270876
1.4500000000000002 0.26635988141100964 1.3823067746593836
1.55 1.9432562479266196 1.990535522022934
1.6500000000000001 0.058222543927050174 2.011185292154715
1.75 1.1849765043652138 2.483930153547784
1.85 0.8650068172636646 2.869578563306195
1.9500000000000002 0.19116191089639115 2.9642652007190216
2.0500000000000003 0.23839820110007226 3.0947680272725795
2.15 2.351088125671852 4.510388834241411
2.25 0.558659611390975 4.878777942882922
2.35 0.6527141711582951 5.348290464131488
2.45 1.1664727778541153 6.260280120643027
2.5500000000000003 1.417419535707487 7.460766599461896
2.6500000000000004 0.8606530138935691 8.247983275546533
2.75 1.310444460189006 9.538770641049787
2.85 1.0551394884905763 10.65503489299559
2.95 0.7677064549083378 11.52520411414114
3.0500000000000003 1.2060171850077006 12.986421845968522
3.1500000000000004 1.0488416102184304 14.341893221154853
3.25 0.9204770794464784 15.608193865995084
3.35 0.9018384361856827 16.926370082017723
3.45 0.9026085871878439 18.325605947505867
3.5500000000000003 0.9273182991722246 19.847684691032462
3.6500000000000004 0.9407493150693834 21.48002111485505
3.75 0.9553561471328721 23.229772875782793
3.85 0.9641916890891434 25.091140364952132
3.95 0.9941909842467707 27.111413416304483
4.05 0.9397602323345384 29.118989649535262
4.15 1.052160561648412 31.479044436537997
4.25 1.10788358141777 34.085287271323566
4.3500000000000005 1.0103641919146438 36.57528213213527
4.45 1.0005879972293716 39.1558569305791
4.55 1.00188735629494 41.85721428089733
4.65 1.0351135968144725 44.772180480851304
4.75 1.0956145840201075 47.99164707496471
4.8500000000000005 1.0323973861222568 51.15442446904744
4.95 1.0368554665749783 54.463192017282545
5.050000000000001 1.0505275404012415 57.95240321001605
5.15 1.082275755953147 61.69083015331523
5.25 1.0556621184216928 65.48030946750102
5.3500000000000005 1.0351067469501147 69.33889574889136
5.45 1.0198078113622622 73.28389015624526
5.550000000000001 1.014393174760994 77.35325757100101
5.65 1.0083224354534133 81.5453469417179
5.75 0.9952985507039818 85.83105790539709
5.8500000000000005 0.9982853010848652 90.28044155161628
5.95 1.007207497284579 94.92437486774146
6.050000000000001 1.020898913330691 99.7909815384544
6.15 1.0106674059700202 104.76939462222315
6.25 1.004856764850908 109.88145915740563
6.3500000000000005 1.004113710012 115.15451283518088
6.45 1.0154236544184685 120.65623016122166
6.550000000000001 1.0212426166065443 126.362375560718
6.65 1.0211077942383917 132.24330452132298
6.75 1.0151143565084126 138.26686572300937
6.8500000000000005 1.016672669181991 144.47974438933187
6.95 1.0232413971061172 150.91666375988598
7.050000000000001 1.0164594639521138 157.49624792746533
7.15 1.005873493902546 164.1933264965851
7.25 1.007469503708656 171.0899683509717
7.3500000000000005 1.0011747817035004 178.13388399387014
7.45 0.996081007195418 185.33395189626745
7.550000000000001 0.994453060581291 192.71651911847798
7.65 0.999199230243837 200.33211713628614
7.75 0.9967878459813352 208.1292517481379
7.8500000000000005 0.9916377257749599 216.08756618739662
7.95 0.9881275805351969 224.22103625569443
8.05 0.9858078580269597 232.5408286417892
8.15 0.9884984054870939 241.09187984996353
8.25 0.9897973854702468 249.86557185678166
8.35 0.9934911817915276 258.88678670508267
8.450000000000001 0.997013494810738 268.1581242195294
8.55 0.999821734876218 277.67693341611846
8.65 1.0022988010166607 287.44384215948224
8.75 1.00424258118598 297.45725985921877
8.85 1.005525724334277 307.71394952433445
8.950000000000001 1.0104608694787536 318.25521999679086
9.05 1.0119917203560886 329.0496919975165
9.15 1.0126469031991758 340.09117524632063
9.25 1.012184673972349 351.3701680584332
9.35 1.0138756077143356 362.91359885031005
9.450000000000001 1.0119783558804372 374.68320043531946
9.55 1.0085724513457837 386.6627553025494
9.65 1.0091488609324137 398.90149269002785
9.75 1.0110846143139198 411.4191601031559
9.850000000000001 1.0114547156176175 424.19959119036156
9.950000000000001 1.0085166305246958 437.20295607970627
10.05 1.0077132634739734 450.4584388494728
